timestamp,turbine_id,wind_speed,wind_direction,power_output,source_file
2022-03-10T05:00:00.000Z,5,11.8,184.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T06:00:00.000Z,5,13.9,281.0,4.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T07:00:00.000Z,5,9.6,271.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T08:00:00.000Z,5,14.5,197.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T09:00:00.000Z,5,14.4,108.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T10:00:00.000Z,5,13.6,226.0,2.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T11:00:00.000Z,5,13.3,144.0,2.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T12:00:00.000Z,5,14.4,72.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T13:00:00.000Z,5,11.2,80.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T14:00:00.000Z,5,11.0,304.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T15:00:00.000Z,5,12.4,342.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T16:00:00.000Z,5,13.9,335.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T17:00:00.000Z,5,10.7,61.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T18:00:00.000Z,5,12.9,339.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T19:00:00.000Z,5,10.1,288.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T20:00:00.000Z,5,12.0,314.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T21:00:00.000Z,5,13.3,251.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T22:00:00.000Z,5,12.5,127.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-10T23:00:00.000Z,5,10.4,84.0,1.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T00:00:00.000Z,5,10.9,218.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T01:00:00.000Z,5,13.1,171.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T02:00:00.000Z,5,13.3,73.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T03:00:00.000Z,5,12.7,250.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T04:00:00.000Z,5,11.2,223.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T05:00:00.000Z,5,11.9,72.0,2.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T06:00:00.000Z,5,9.0,211.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T07:00:00.000Z,5,9.1,29.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T08:00:00.000Z,5,14.0,282.0,3.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T09:00:00.000Z,5,13.1,189.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T10:00:00.000Z,5,12.9,269.0,3.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T11:00:00.000Z,5,9.0,71.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T12:00:00.000Z,5,14.0,272.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T13:00:00.000Z,5,10.2,7.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T14:00:00.000Z,5,14.9,31.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T15:00:00.000Z,5,11.4,38.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T16:00:00.000Z,5,12.1,16.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T17:00:00.000Z,5,13.9,317.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T18:00:00.000Z,5,13.0,225.0,3.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T19:00:00.000Z,5,14.3,141.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T20:00:00.000Z,5,13.8,223.0,3.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T21:00:00.000Z,5,12.0,65.0,2.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T22:00:00.000Z,5,14.0,353.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-11T23:00:00.000Z,5,9.3,72.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T00:00:00.000Z,5,14.5,246.0,3.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T01:00:00.000Z,5,10.4,330.0,3.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T02:00:00.000Z,5,9.4,272.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T03:00:00.000Z,5,14.5,309.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T04:00:00.000Z,5,13.6,173.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T05:00:00.000Z,5,14.8,128.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T06:00:00.000Z,5,13.8,354.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T07:00:00.000Z,5,11.9,158.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T08:00:00.000Z,5,9.2,322.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T09:00:00.000Z,5,14.6,122.0,2.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T10:00:00.000Z,5,11.5,104.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T11:00:00.000Z,5,10.9,217.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T12:00:00.000Z,5,9.8,276.0,2.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T13:00:00.000Z,5,9.2,95.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T14:00:00.000Z,5,11.6,225.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T15:00:00.000Z,5,14.3,43.0,4.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T16:00:00.000Z,5,9.6,114.0,2.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T17:00:00.000Z,5,9.1,354.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T18:00:00.000Z,5,13.8,159.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T19:00:00.000Z,5,11.3,199.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T20:00:00.000Z,5,12.2,178.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T21:00:00.000Z,5,11.2,136.0,4.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T22:00:00.000Z,5,10.7,343.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-12T23:00:00.000Z,5,13.8,194.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T00:00:00.000Z,5,13.2,67.0,3.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T01:00:00.000Z,5,14.4,197.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T02:00:00.000Z,5,10.7,21.0,2.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T03:00:00.000Z,5,10.6,268.0,4.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T04:00:00.000Z,5,12.4,264.0,4.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T05:00:00.000Z,5,14.6,274.0,3.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T06:00:00.000Z,5,9.5,93.0,1.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T07:00:00.000Z,5,11.0,326.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T08:00:00.000Z,5,9.1,85.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T09:00:00.000Z,5,11.1,301.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T10:00:00.000Z,5,13.5,134.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T11:00:00.000Z,5,13.4,288.0,2.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T12:00:00.000Z,5,14.0,291.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T13:00:00.000Z,5,9.2,296.0,4.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T14:00:00.000Z,5,11.0,206.0,4.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T15:00:00.000Z,5,9.7,344.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T16:00:00.000Z,5,14.5,268.0,2.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T17:00:00.000Z,5,12.7,123.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T18:00:00.000Z,5,12.5,332.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T19:00:00.000Z,5,13.9,174.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T20:00:00.000Z,5,14.1,186.0,4.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T21:00:00.000Z,5,14.0,55.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T22:00:00.000Z,5,14.1,153.0,2.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-13T23:00:00.000Z,5,10.6,41.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T00:00:00.000Z,5,13.7,351.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T01:00:00.000Z,5,11.9,187.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T02:00:00.000Z,5,12.9,28.0,3.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T03:00:00.000Z,5,14.5,210.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T04:00:00.000Z,5,13.3,300.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T05:00:00.000Z,5,13.2,281.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T06:00:00.000Z,5,10.3,359.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T07:00:00.000Z,5,13.2,208.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T08:00:00.000Z,5,14.2,1.0,4.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T09:00:00.000Z,5,14.4,302.0,1.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T10:00:00.000Z,5,13.0,105.0,2.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T11:00:00.000Z,5,12.2,355.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T12:00:00.000Z,5,9.4,292.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T13:00:00.000Z,5,14.8,188.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T14:00:00.000Z,5,9.6,7.0,4.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T15:00:00.000Z,5,13.6,115.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T16:00:00.000Z,5,12.9,42.0,2.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T17:00:00.000Z,5,9.3,17.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T18:00:00.000Z,5,12.2,287.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T19:00:00.000Z,5,12.0,17.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T20:00:00.000Z,5,14.7,178.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T21:00:00.000Z,5,12.6,171.0,2.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T22:00:00.000Z,5,12.5,131.0,4.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-14T23:00:00.000Z,5,11.2,359.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T00:00:00.000Z,5,14.2,21.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T01:00:00.000Z,5,15.0,335.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T02:00:00.000Z,5,14.5,322.0,4.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T03:00:00.000Z,5,14.4,83.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T04:00:00.000Z,5,12.6,285.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T05:00:00.000Z,5,9.6,214.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T06:00:00.000Z,5,9.1,50.0,4.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T07:00:00.000Z,5,14.5,84.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T08:00:00.000Z,5,11.6,11.0,2.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T09:00:00.000Z,5,10.5,88.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T10:00:00.000Z,5,9.2,72.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T11:00:00.000Z,5,14.5,278.0,2.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T12:00:00.000Z,5,11.1,287.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T13:00:00.000Z,5,11.1,10.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T14:00:00.000Z,5,9.6,70.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T15:00:00.000Z,5,10.8,61.0,2.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T16:00:00.000Z,5,12.7,318.0,1.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T17:00:00.000Z,5,13.8,261.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T18:00:00.000Z,5,9.5,217.0,2.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T19:00:00.000Z,5,9.3,65.0,2.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T20:00:00.000Z,5,9.4,231.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T21:00:00.000Z,5,12.0,19.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T22:00:00.000Z,5,13.6,22.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-15T23:00:00.000Z,5,9.2,207.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T00:00:00.000Z,5,13.3,41.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T01:00:00.000Z,5,14.1,50.0,3.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T02:00:00.000Z,5,11.0,268.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T03:00:00.000Z,5,13.4,56.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T04:00:00.000Z,5,13.5,333.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T05:00:00.000Z,5,10.8,117.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T06:00:00.000Z,5,13.7,248.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T07:00:00.000Z,5,12.1,309.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T08:00:00.000Z,5,11.1,70.0,3.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T09:00:00.000Z,5,10.8,260.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T10:00:00.000Z,5,9.0,12.0,3.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T11:00:00.000Z,5,10.3,284.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T12:00:00.000Z,5,9.4,80.0,2.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T13:00:00.000Z,5,12.5,308.0,3.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T14:00:00.000Z,5,13.1,35.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T15:00:00.000Z,5,14.5,224.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T16:00:00.000Z,5,10.6,265.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T17:00:00.000Z,5,14.4,16.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T18:00:00.000Z,5,11.5,43.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T19:00:00.000Z,5,9.7,259.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T20:00:00.000Z,5,14.7,69.0,4.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T21:00:00.000Z,5,13.4,148.0,3.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T22:00:00.000Z,5,11.3,292.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-16T23:00:00.000Z,5,14.2,350.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T00:00:00.000Z,5,10.6,335.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T01:00:00.000Z,5,13.6,134.0,2.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T02:00:00.000Z,5,10.4,124.0,2.0,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T03:00:00.000Z,5,12.3,356.0,2.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T04:00:00.000Z,5,13.8,49.0,3.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T05:00:00.000Z,5,14.2,118.0,2.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T06:00:00.000Z,5,13.6,186.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T07:00:00.000Z,5,10.7,355.0,2.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T08:00:00.000Z,5,12.9,102.0,1.6,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T09:00:00.000Z,5,10.4,288.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T10:00:00.000Z,5,14.0,153.0,1.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T11:00:00.000Z,5,13.3,328.0,3.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T12:00:00.000Z,5,10.8,292.0,4.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T13:00:00.000Z,5,12.8,78.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T14:00:00.000Z,5,14.2,137.0,4.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T15:00:00.000Z,5,13.5,149.0,3.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T16:00:00.000Z,5,13.8,310.0,2.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T17:00:00.000Z,5,9.2,57.0,2.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T18:00:00.000Z,5,11.2,241.0,2.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T19:00:00.000Z,5,12.5,98.0,2.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T20:00:00.000Z,5,13.9,149.0,1.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T21:00:00.000Z,5,13.9,43.0,4.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T22:00:00.000Z,5,11.9,162.0,4.4,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-17T23:00:00.000Z,5,11.0,326.0,2.1,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T00:00:00.000Z,5,11.7,248.0,3.5,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T01:00:00.000Z,5,11.1,238.0,3.9,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T02:00:00.000Z,5,9.5,3.0,3.8,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T03:00:00.000Z,5,13.4,104.0,2.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T04:00:00.000Z,5,9.7,17.0,4.2,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T05:00:00.000Z,5,10.3,106.0,2.7,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
2022-03-18T06:00:00.000Z,5,13.0,210.0,2.3,file:///C:/Users/cheek/Projects/colibri_assessment/data/raw_data/data_group_1.csv
